"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",삼보초등학교,충청북도 증평군 증평읍 삼보로 140,충청북도 증평군 증평읍 초중리 11-19,36.7787202880,127.5792221305,증평군청,괴산경찰서,Y,,8~15,2019-09-23
"초등학교",증평초등학교,충청북도 증평군 증평읍 광장로 152,충청북도 증평군 증평읍 증평리 480,36.7833876599,127.5873769119,증평군청,괴산경찰서,Y,,8,2019-09-23
"초등학교",죽리초등학교,충청북도 증평군 증평읍 남하길 233,충청북도 증평군 증평읍 죽리 308,36.7539740582,127.6120039270,증평군청,괴산경찰서,Y,,8,2019-09-23
"초등학교",도안초등학교,충청북도 증평군 도안면 화성로 101,충청북도 증평군 도안면 화성리 87,36.8173664405,127.6109571398,증평군청,괴산경찰서,Y,,8,2019-09-23
"어린이집",동화나라어린이집,충청북도 증평군 증평읍 초중8길 87-12,충청북도 증평군 증평읍 초중리 577-3,36.7789630893,127.5714902118,증평군청,괴산경찰서,Y,,7.5,2019-09-23
