"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",한벌초교,충청북도 청주시 서원구 흥덕로 16 (사직동),충청북도 청주시 서원구 사직동 560,36.637065,127.474738,청주시,청원,Y,5,4~8,2019-06-01
"유치원",한벌초교 병설유치원,충청북도 청주시 서원구 흥덕로 16 (사직동),충청북도 청주시 서원구 사직동 560,36.637074,127.4747899,청주시,청원,Y,,4~8,2019-06-01
"초등학교",봉명초교,충청북도 청주시 흥덕구 봉명로141번길 3 (봉명동),충청북도 청주시 흥덕구 봉명동 205,36.639915,127.456425,청주시,흥덕,Y,9,4~8,2019-06-01
"유치원",봉명초교 병설유치원,충청북도 청주시 흥덕구 봉명로141번길 3 (봉명동),충청북도 청주시 흥덕구 봉명동205,36.63993826,127.4564424,청주시,흥덕,Y,,4~8,2019-06-01
"초등학교",교동초교,충청북도 청주시 상당구 용암로 6 (용암동),충청북도 청주시 상당구 용암동 2084,36.610584,127.5105256,청주시,상당,Y,5,4~8,2019-06-01
"유치원",교동초교 병설유치원,충청북도 청주시 상당구 용암로 6 (용암동),충청북도 청주시 상당구 용암동 2084,36.61059067,127.5105256,청주시,상당,Y,,4~8,2019-06-01
"초등학교",북일초교,충청북도 청주시 청원구 주중로 13-19 (주중동),충청북도 청주시 청원구 주중동428,36.68964874,127.485398,청주시,청원,Y,4,4~8,2019-06-01
"유치원",북일초교 병설유치원,충청북도 청주시 청원구 주중로 13-19 (주중동),충청북도 청주시 청원구 주중동428,36.68964874,127.485398,청주시,청원,Y,,4~8,2019-06-01
"초등학교",석교초교,충청북도 청주시 상당구 대성로 14 (석교동),충청북도 청주시 상당구 석교동10,36.6267607016,127.4942469150,청주시,상당,Y,7,4~8,2019-06-01
"유치원",석교초교 병설유치원,충청북도 청주시 상당구 대성로 14 (석교동),충청북도 청주시 상당구 석교동10,36.6267607016,127.4942469150,청주시,상당,Y,,4~8,2019-06-01
"초등학교",우암초교,충청북도 청주시 청원구 상당로 204 (우암동),충청북도 청주시 청원구 우암동137,36.647424,127.490498,청주시,청원,Y,4,4~8,2019-06-01
"유치원",우암초교 병설유치원,충청북도 청주시 청원구 상당로 204 (우암동),충청북도 청주시 청원구 우암동137,36.64746628,127.4904517,청주시,청원,Y,,4~8,2019-06-01
"초등학교",주성초교,충청북도 청주시 상당구 교서로 45 (영동),충청북도 청주시 상당구 영동 48-1,36.641424,127.4852563,청주시,상당,Y,,4~8,2019-06-01
"유치원",주성초교 병설유치원,충청북도 청주시 상당구 교서로 45 (영동),충청북도 청주시 상당구 영동 48-1,36.64142478,127.4852563,청주시,상당,N,,4~8,2019-06-01
"특수학교",청주맹학교,충청북도 청주시 상당구 영운로 122-1 (탑동),충청북도 청주시 상당구 탑동185-2,36.62648634,127.4960831,청주시,상당,Y,1,4~8,2019-06-01
"초등학교",수곡초교,충청북도 청주시 서원구 수곡로 73 (수곡동),충청북도 청주시 서원구 수곡동 779,36.618392,127.471118,청주시,상당,Y,13,4~8,2019-06-01
"유치원",수곡초교 병설유치원,충청북도 청주시 서원구 수곡로 73 (수곡동),충청북도 청주시 서원구 수곡동 779,36.618308,127.4711249,청주시,상당,Y,,4~8,2019-06-01
"초등학교",청남초교,충청북도 청주시 상당구 단재로 109 (영운동),충청북도 청주시 상당구 영운동127,36.6205118,127.4973908,청주시,상당,Y,,4~8,2019-06-01
"유치원",청남초교 병설유치원,충청북도 청주시 상당구 단재로 109 (영운동),충청북도 청주시 상당구 영운동127,36.6205118,127.4973908,청주시,상당,N,,4~8,2019-06-01
"초등학교",용암초교,충청북도 청주시 상당구 원봉로 55,충청북도 청주시 상당구 용암동 2103,36.614385,127.5078271,청주시,상당,Y,3,4~8,2019-06-01
"유치원",용암초교 병설유치원,충청북도 청주시 상당구 원봉로 55,충청북도 청주시 상당구 용암동 2103,36.61430044,127.5078271,청주시,상당,Y,16,4~8,2019-06-01
"초등학교",용담초교,충청북도 청주시 상당구 용담로 105번길 32,충청북도 청주시 상당구 용담동 186,36.63612412,127.5014136,청주시,상당,Y,5,4~8,2019-06-01
"유치원",용담초교 병설유치원,충청북도 청주시 상당구 용담로 105번길 32,충청북도 청주시 상당구 용담동 186,36.63612412,127.5014136,청주시,상당,Y,,4~8,2019-06-01
"초등학교",상당초교,충청북도 청주시 상당구 무농정로 62 (용암동),충청북도 청주시 상당구 용암동 2062,36.60799811,127.509896,청주시,상당,Y,8,4~8,2019-06-01
"유치원",상당초교 병설유치원,충청북도 청주시 상당구 무농정로 62 (용암동),충청북도 청주시 상당구 용암동 2062,36.60799811,127.509896,청주시,상당,Y,,4~8,2019-06-01
"초등학교",모충초교,충청북도 청주시 서원구 쌍샘로 49 (모충동),충청북도 청주시 서원구 모충동372,36.625684,127.478399,청주시,상당,Y,7,4~8,2019-06-01
"유치원",모충초교 병설유치원,충청북도 청주시 서원구 쌍샘로 49 (모충동),충청북도 청주시 서원구 모충동372,36.62569014,127.4783558,청주시,상당,Y,,4~8,2019-06-01
"초등학교",복대초교,충청북도 청주시 흥덕구 풍산로 167(복대2동 709-4),충청북도 청주시 흥덕구 복대동 709-4,36.629484,127.447924,청주시,흥덕,Y,16,4~8,2019-06-01
"유치원",복대초교 병설유치원,충청북도 청주시 흥덕구 풍산로 167(복대2동 709-4),충청북도 청주시 흥덕구 복대동 709-4,36.62949225,127.447924,청주시,흥덕,Y,,4~8,2019-06-01
